subject,session,run,trial_idx,npy_path,image_name,category,caption,label
sub-02,ses-03,run-02,50,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03785016_1739,motorbike,Motorbike parked on an empty asphalt lot,14
sub-02,ses-03,run-02,51,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,008763,cow,Cow standing on green grassy field,9
sub-02,ses-03,run-02,52,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,004239,sheep,Sheep grazing on green grass near trees,16
sub-02,ses-03,run-02,53,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03782006_12764,tvmonitor,Two tvmonitor screens on a wooden desk,19
sub-02,ses-03,run-02,54,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_001982,bus,Yellow school bus passing historic parliament building,5
sub-02,ses-03,run-02,55,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03376595_11887,chair,Wooden folding chair on carpeted floor,8
sub-02,ses-03,run-02,56,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02423022_4493,sheep,Sheep standing near green thorny branches,16
sub-02,ses-03,run-02,57,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04344873_15221,sofa,Sofa with clothes and shoes beside luggage,17
sub-02,ses-03,run-02,58,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03785016_5405,motorbike,Motorbike with blue seat on brick pavement,14
sub-02,ses-03,run-02,59,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03792782_15059,bicycle,Green bicycle parked on a tiled porch,1
sub-02,ses-03,run-02,60,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03785016_15724,motorbike,Yellow motorbike parked on a city street,14
sub-02,ses-03,run-02,61,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2011_001281,train,Train passing by a brick signal building,18
sub-02,ses-03,run-02,62,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_004231,bus,Bus parked inside a maintenance garage,5
sub-02,ses-03,run-02,63,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,002706,cat,Tabby cat sitting on carpeted floor,7
sub-02,ses-03,run-02,64,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_4485,horse,Young horse walking on grassy pasture,13
sub-02,ses-03,run-02,65,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03782006_7244,tvmonitor,Three tvmonitor screens on a cluttered desk,19
sub-02,ses-03,run-02,66,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02412080_5724,sheep,Sheep grazing together on lush green grass,16
sub-02,ses-03,run-02,67,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_23152,diningtable,Diningtable with green apples and wooden chairs,10
sub-02,ses-03,run-02,68,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,008305,bird,Black bird perched on a wooden branch,2
sub-02,ses-03,run-02,69,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,003357,car,White car parked on gravel beside vehicles,6
sub-02,ses-03,run-02,70,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03062245_1069,bottle,Silver bottle with floral branch design,4
sub-02,ses-03,run-02,71,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_6203,horse,Young horse walking on grassy field,13
sub-02,ses-03,run-02,72,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,009909,cow,Cow standing on a snowy grassy field,9
sub-02,ses-03,run-02,73,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_000972,person,Person sitting on patterned cushions,15
sub-02,ses-03,run-02,74,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_001603,bird,Red bird stretching wings on tree branch,2
sub-02,ses-03,run-02,75,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_25784,diningtable,Diningtable with ornate chairs and glass top,10
sub-02,ses-03,run-02,76,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n11939491_1823,flower,Pink flower with layered petals outdoors,12
sub-02,ses-03,run-02,77,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,009471,sofa,Pink velvet sofa on carpeted floor,17
sub-02,ses-03,run-02,78,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_004361,person,Two people in tuxedos at an event,15
sub-02,ses-03,run-02,79,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_006703,aeroplane,Aeroplane taking off near a grassy field,0
sub-02,ses-03,run-02,80,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04099969_25367,chair,Wooden chair and table on a porch,8
sub-02,ses-03,run-02,81,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,009644,car,Car with racing decals displayed indoors,6
sub-02,ses-03,run-02,82,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_002232,tvmonitor,tvmonitor displaying a Mac desktop interface,19
sub-02,ses-03,run-02,83,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000152,dog,Dog relaxing outdoors near wooden fence,11
sub-02,ses-03,run-02,84,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_1248,horse,Young horse standing on dry grassy ground,13
sub-02,ses-03,run-02,85,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03095699_21294,boat,Boat carrying shipping containers on wide river,3
sub-02,ses-03,run-02,86,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_003736,motorbike,Red and silver motorbike parked on pavement,14
sub-02,ses-03,run-02,87,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,003594,bird,Bird perched on a branch among leaves,2
sub-02,ses-03,run-02,88,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02835271_3271,bicycle,Tandem bicycle leaning against a garage door,1
sub-02,ses-03,run-02,89,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04152593_34082,tvmonitor,tvmonitor displaying rows of green question marks,19
sub-02,ses-03,run-02,90,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,005969,person,Person sitting on a brown van bench,15
sub-02,ses-03,run-02,91,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_007374,aeroplane,Aeroplane parked at airport terminal gate,0
sub-02,ses-03,run-02,92,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,004461,bird,Bird floating calmly on greenish water,2
sub-02,ses-03,run-02,93,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_002035,cow,Cow standing behind a stone wall,9
sub-02,ses-03,run-02,94,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n11939491_25038,flower,White flower with yellow center among green leaves,12
sub-02,ses-03,run-02,95,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03095699_27480,boat,Cargo boat loaded with containers near bridge,3
sub-02,ses-03,run-02,96,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03792782_6769,bicycle,Bicycle parked on pavement near green bushes,1
sub-02,ses-03,run-02,97,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_2566,horse,Horse walking in a fenced grassy area,13
sub-02,ses-03,run-02,98,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_002792,person,Person playing guitar on stage with yellow lights,15
sub-02,ses-03,run-02,99,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_006819,car,Car on display at an indoor event,6
sub-02,ses-03,run-03,0,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,005259,car,Futuristic Mazda car on showroom display,6
sub-02,ses-03,run-03,1,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02389026_137,horse,Young horse walking on grassy pasture,13
sub-02,ses-03,run-03,2,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_005433,motorbike,Blue motorbike parked on a driveway,14
sub-02,ses-03,run-03,3,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03983396_4207,bottle,Large 7UP bottle standing in blue crate,4
sub-02,ses-03,run-03,4,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04487081_18460,bus,Classic trolley bus on a city street,5
sub-02,ses-03,run-03,5,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02410509_3705,cow,Cow herd grazing on grassy field,9
sub-02,ses-03,run-03,6,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04152593_2479,tvmonitor,Large IBM tvmonitor on a black case,19
sub-02,ses-03,run-03,7,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_005345,tvmonitor,Flat screen tvmonitor on wooden entertainment stand,19
sub-02,ses-03,run-03,8,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02412080_5765,sheep,Sheep standing on rocky mountain slope,16
sub-02,ses-03,run-03,9,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02835271_24213,bicycle,Tandem bicycle parked beside a lamppost,1
sub-02,ses-03,run-03,10,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_003309,cat,Cat with green eyes near a kettle,7
sub-02,ses-03,run-03,11,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,005781,bird,Bird soaring above a forested area,2
sub-02,ses-03,run-03,12,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03201208_54504,diningtable,Wooden diningtable with six chairs on tiles,10
sub-02,ses-03,run-03,13,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02835271_19552,bicycle,Tandem bicycle displayed against white board,1
sub-02,ses-03,run-03,14,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n11939491_11924,flower,White flower blooming on green grass,12
sub-02,ses-03,run-03,15,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,001052,car,Car displayed on a circular platform indoors,6
sub-02,ses-03,run-03,16,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2009_003497,train,Steam train on tracks through dry hills,18
sub-02,ses-03,run-03,17,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02412080_443,sheep,Sheep with curved horns grazing on grass,16
sub-02,ses-03,run-03,18,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03376595_6757,chair,Wooden chair on green grass outdoors,8
sub-02,ses-03,run-03,19,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04099969_1972,chair,Wooden rocking chair against a black backdrop,8
sub-02,ses-03,run-03,20,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2009_005193,sheep,Sheep grazing on a grassy field,16
sub-02,ses-03,run-03,21,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03785016_4222,motorbike,Rusty motorbike parked beside a corrugated wall,14
sub-02,ses-03,run-03,22,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_003384,train,Red train engine on railway tracks,18
sub-02,ses-03,run-03,23,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,006725,cat,Cat resting on a windowsill indoors,7
sub-02,ses-03,run-03,24,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_006031,bicycle,Bicycle covered in snow near a house,1
sub-02,ses-03,run-03,25,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,002045,car,White sports car displayed in a showroom,6
sub-02,ses-03,run-03,26,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04487081_25170,bus,Electric bus driving on a tree-lined street,5
sub-02,ses-03,run-03,27,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02410509_408,cow,Cow grazing on lush green grass,9
sub-02,ses-03,run-03,28,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,009301,cow,Cow sniffing a red balloon by fence,9
sub-02,ses-03,run-03,29,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2008_001676,dog,Saint Bernard dog sitting on grass outdoors,11
sub-02,ses-03,run-03,30,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2008_006568,dog,Brindle dog sitting on a wooden floor,11
sub-02,ses-03,run-03,31,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,005393,aeroplane,Aeroplane flying through a cloudy sky,0
sub-02,ses-03,run-03,32,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03791053_25334,motorbike,Motorbike parked on grassy lawn,14
sub-02,ses-03,run-03,33,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,002437,cat,Orange cat sitting on a green couch,7
sub-02,ses-03,run-03,34,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,002420,car,Racing car speeding past Dunlop sign,6
sub-02,ses-03,run-03,35,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,001542,cat,Tabby cat resting on a red couch,7
sub-02,ses-03,run-03,36,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02791124_12401,chair,Barber chair with metal base on carpet,8
sub-02,ses-03,run-03,37,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04152593_79418,tvmonitor,Old tvmonitor rests against cracked wall,19
sub-02,ses-03,run-03,38,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03201208_23638,diningtable,Diningtable with ornate chairs and candles,10
sub-02,ses-03,run-03,39,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2008_004270,person,Person holding a baby on a couch,15
sub-02,ses-03,run-03,40,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02389026_6224,horse,Horse standing near hay and other horses,13
sub-02,ses-03,run-03,41,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2009_000412,horse,Horse running with a herd on green grass,13
sub-02,ses-03,run-03,42,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02408429_3928,cow,Cow grazing on grass near bamboo trees,9
sub-02,ses-03,run-03,43,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03201208_34293,diningtable,Black diningtable with four matching chairs,10
sub-02,ses-03,run-03,44,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n02410509_3128,cow,Cow grazing on green pasture near barn,9
sub-02,ses-03,run-03,45,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n04344873_5915,sofa,White sofa in a bright minimalist room,17
sub-02,ses-03,run-03,46,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_003955,person,Person sitting by a river with buildings,15
sub-02,ses-03,run-03,47,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_002697,train,Green train waiting at a station platform,18
sub-02,ses-03,run-03,48,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,009716,bird,Bird perched on a branch among pine trees,2
sub-02,ses-03,run-03,49,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2010_001933,dog,Dog lying on a patterned couch,11
sub-02,ses-03,run-03,50,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03095699_9252,boat,Boat carrying shipping containers on open water,3
sub-02,ses-03,run-03,51,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03201208_35971,diningtable,Glass diningtable with wooden chairs and colorful painting,10
sub-02,ses-03,run-03,52,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,n03095699_24250,boat,Container boat sailing across wide blue water,3
sub-02,ses-03,run-03,53,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-02/ses-03/sub-02_ses-03_task-lowSpeed_run-03_1000Hz.npy,2008_003326,horse,Horse eating hay on a dirt ground,13
